TIME     | VALID | REASON      | COD | RESPONSE DATA                     | REQUEST
17:20:28 | False | status-code | 400 | For input string: "suggestions... | https://api.gbif.org/v1/species/suggestions?datasetKey=50c9509d-22c7-4a22-a47d-8c48425ef4a7&q=cat&limit=10 
17:20:29 | False | status-code | 400 | For input string: "occurrence"    | https://api.gbif.org/v1/species/occurrence?taxonKey=123456789&q=cat&limit=10 
17:20:29 | True  | valid-req   | 200 | {"key":70,"nubKey":70,"nameKey... | https://api.gbif.org/v1/species/70?q=cat&limit=10 
17:21:36 | True  | valid-req   | 200 | {"offset":0,"limit":10,"endOfR... | https://api.gbif.org/v1/species/search?rank=species&q=cat&limit=10&offset=0 
17:21:36 | True  | valid-req   | 200 | {"offset":0,"limit":10,"endOfR... | https://api.gbif.org/v1/species/search?rank=species&q=cat&limit=10&datasetKey=50c9509d-22c7-4a22-a47d-8c48425ef4a7 
17:21:37 | True  | valid-req   | 200 | {"offset":0,"limit":10,"endOfR... | https://api.gbif.org/v1/species/search?rank=species&q=cat&limit=10&year=2000 
17:21:37 | True  | valid-req   | 200 | {"offset":0,"limit":10,"endOfR... | https://api.gbif.org/v1/species/search?rank=species&q=cat&limit=10&kingdom=Animalia 
17:21:38 | True  | valid-req   | 200 | {"offset":0,"limit":10,"endOfR... | https://api.gbif.org/v1/species/search?rank=species&q=cat&limit=10&order=Carnivora 
17:21:39 | True  | valid-req   | 200 | {"offset":0,"limit":10,"endOfR... | https://api.gbif.org/v1/species/search?rank=species&q=cat&limit=10&limit=50 
17:21:39 | True  | valid-req   | 200 | {"offset":0,"limit":10,"endOfR... | https://api.gbif.org/v1/species/search?rank=species&q=cat&limit=10&mediaType=StillImage 
17:21:40 | True  | valid-req   | 200 | {"offset":0,"limit":10,"endOfR... | https://api.gbif.org/v1/species/search?rank=species&q=cat&limit=10&locale=fr 
17:21:40 | True  | valid-req   | 200 | {"offset":0,"limit":10,"endOfR... | https://api.gbif.org/v1/species/search?rank=species&q=cat&limit=10&nameType=SCIENTIFIC 
17:21:41 | True  | valid-req   | 200 | {"offset":0,"limit":10,"endOfR... | https://api.gbif.org/v1/species/search?rank=species&q=cat&limit=10&nameStatus=ACCEPTED 
17:21:41 | True  | valid-req   | 200 | {"offset":0,"limit":20,"endOfR... | https://api.gbif.org/v1/species/search?q=cat 
17:21:42 | True  | valid-req   | 200 | {"confidence":100,"note":"No n... | https://api.gbif.org/v1/species/match?q=cat&limit=10 
17:21:42 | True  | valid-req   | 200 | {"confidence":100,"note":"No n... | https://api.gbif.org/v1/species/match?q=cat&offset=0 
17:21:43 | True  | valid-req   | 200 | {"confidence":100,"note":"No n... | https://api.gbif.org/v1/species/match?q=cat&rank=species 
17:21:43 | True  | valid-req   | 200 | {"confidence":100,"note":"No n... | https://api.gbif.org/v1/species/match?q=cat&nameType=SCIENTIFIC 
17:21:44 | True  | valid-req   | 200 | {"confidence":100,"note":"No n... | https://api.gbif.org/v1/species/match?q=cat&nameType=CANONICAL 
17:21:44 | True  | valid-req   | 200 | {"confidence":100,"note":"No n... | https://api.gbif.org/v1/species/match?q=cat&nameType=VARIANT 
17:21:44 | True  | valid-req   | 200 | {"confidence":100,"note":"No n... | https://api.gbif.org/v1/species/match?q=cat&datasetKey=d7dddbf4-2cf0-4f39-9b2a-bb099caae36c 
17:21:45 | True  | valid-req   | 200 | {"confidence":100,"note":"No n... | https://api.gbif.org/v1/species/match?q=cat&country=US 
17:21:45 | True  | valid-req   | 200 | {"confidence":100,"note":"No n... | https://api.gbif.org/v1/species/match?q=cat&year=2021 
17:21:46 | True  | valid-req   | 200 | {"confidence":100,"note":"No n... | https://api.gbif.org/v1/species/match?q=cat&strict=false 
